ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-02-03T07:16:24Z,31k4xbqhsw7unisqoe62lohjknma,ios,216877,IN,49.37.89.198,unknown,Zindagi Ki Goud Mein,Dream Note,Zindagi Ki Goud Mein,spotify:track:0hSjuhADCGdKNi5uIWJheK,,,,trackdone,trackdone,False,False,False,1675408368,False
2023-02-03T07:18:03Z,31k4xbqhsw7unisqoe62lohjknma,ios,68117,IN,49.37.89.198,unknown,Kaari,Adarsh Rao,Kaari,spotify:track:6J5ymVSQlrmZ2Y48GYLaoK,,,,trackdone,unexpected-exit-while-paused,False,False,False,1675408615,False
2023-02-03T09:28:06Z,31k4xbqhsw7unisqoe62lohjknma,ios,13537,IN,49.37.89.198,unknown,Kaari,Adarsh Rao,Kaari,spotify:track:6J5ymVSQlrmZ2Y48GYLaoK,,,,appload,backbtn,False,True,False,1675416442,False
2023-02-03T09:28:07Z,31k4xbqhsw7unisqoe62lohjknma,ios,905,IN,49.37.89.198,unknown,Zindagi Ki Goud Mein,Dream Note,Zindagi Ki Goud Mein,spotify:track:0hSjuhADCGdKNi5uIWJheK,,,,backbtn,backbtn,False,True,False,1675416487,False
2023-02-03T09:28:09Z,31k4xbqhsw7unisqoe62lohjknma,ios,789,IN,49.37.89.198,unknown,Raaton Main,Anirudh Sharma,Raaton Main,spotify:track:3f43OjMp7cTWMlL5bURMk6,,,,backbtn,backbtn,False,True,False,1675416488,False
2023-02-03T09:28:27Z,31k4xbqhsw7unisqoe62lohjknma,ios,17507,IN,49.37.89.198,unknown,Humse Khafa,Suzonn,Humse Khafa,spotify:track:5JbvDBWAFvOnlr53Q9cD5P,,,,backbtn,endplay,False,True,False,1675416489,False
2023-02-03T09:32:51Z,31k4xbqhsw7unisqoe62lohjknma,ios,264444,IN,49.37.89.198,unknown,Amma Puchdi,Akanksha Bhandari,Raahi,spotify:track:5DRUnUWYHCmuRNlYsWHHyp,,,,clickrow,endplay,False,True,False,1675416508,False
2023-02-03T09:36:09Z,31k4xbqhsw7unisqoe62lohjknma,ios,198000,IN,49.37.89.198,unknown,Main Toh Chala,Vismay Patel,Main Toh Chala,spotify:track:5DWEL5TPHgaLaUUh26K1Wc,,,,trackdone,trackdone,False,False,False,1675416772,False
2023-02-03T09:40:10Z,31k4xbqhsw7unisqoe62lohjknma,ios,240914,IN,49.37.89.198,unknown,Humse Khafa,Suzonn,Humse Khafa,spotify:track:5JbvDBWAFvOnlr53Q9cD5P,,,,trackdone,trackdone,False,False,False,1675416970,False
2023-02-03T09:41:44Z,31k4xbqhsw7unisqoe62lohjknma,ios,61855,IN,49.37.89.198,unknown,Raaton Main,Anirudh Sharma,Raaton Main,spotify:track:3f43OjMp7cTWMlL5bURMk6,,,,trackdone,trackdone,False,False,False,1675417243,False
2023-02-03T09:45:22Z,31k4xbqhsw7unisqoe62lohjknma,ios,216877,IN,49.37.89.198,unknown,Zindagi Ki Goud Mein,Dream Note,Zindagi Ki Goud Mein,spotify:track:0hSjuhADCGdKNi5uIWJheK,,,,trackdone,trackdone,False,False,False,1675417305,False
2023-02-03T09:48:00Z,31k4xbqhsw7unisqoe62lohjknma,ios,157777,IN,49.37.89.198,unknown,Kaari,Adarsh Rao,Kaari,spotify:track:6J5ymVSQlrmZ2Y48GYLaoK,,,,trackdone,trackdone,False,False,False,1675417522,False
2023-02-03T09:49:15Z,31k4xbqhsw7unisqoe62lohjknma,ios,74615,IN,49.37.89.198,unknown,Tera chehra unplugged,Nitin Shukla,Tera chehra unplugged,spotify:track:5Gdm9IjDFObVuuznJ65OP2,,,,trackdone,trackdone,False,False,False,1675417681,False
2023-02-03T09:51:45Z,31k4xbqhsw7unisqoe62lohjknma,ios,148771,IN,49.37.89.198,unknown,Pal Behta Jaaye,Vismay Patel,Pal Behta Jaaye,spotify:track:0fIbPMXnTdyuW2UirA9mWQ,,,,trackdone,endplay,False,True,False,1675417756,False
2023-02-03T09:55:23Z,31k4xbqhsw7unisqoe62lohjknma,ios,217385,IN,49.37.89.198,unknown,Mujhe Pyaar Hua tha (Original Soundtrack),Kaifi Khalil,Mujhe Pyaar Hua tha (Original Soundtrack),spotify:track:3DgcF9ItisEssUDPpLwxlD,,,,clickrow,trackdone,False,False,False,1675417906,False
2023-02-03T09:57:18Z,31k4xbqhsw7unisqoe62lohjknma,ios,28419,IN,49.37.89.198,unknown,Halka Halka Suroor,Arsh Mohammed,Halka Halka Suroor,spotify:track:6NPkq2zm37C2QK8KFFCIfS,,,,trackdone,endplay,False,True,False,1675418152,False
2023-02-03T10:00:30Z,31k4xbqhsw7unisqoe62lohjknma,ios,191770,IN,49.37.89.198,unknown,Lage Nahi Man,Vismay Patel,Lage Nahi Man,spotify:track:6sdird6R3Bl7KXbCXpnPVy,,,,clickrow,trackdone,False,False,False,1675418239,False
2023-02-03T10:03:45Z,31k4xbqhsw7unisqoe62lohjknma,ios,194285,IN,49.37.89.198,unknown,Aziyat 2.0 - Reprise Version,Pratsofficial,Aziyat 2.0,spotify:track:3fwyItGexa88kR8j76dIqv,,,,trackdone,trackdone,False,False,False,1675418431,False
2023-02-03T10:07:21Z,31k4xbqhsw7unisqoe62lohjknma,ios,216107,IN,49.37.89.198,unknown,Dariya,Vismay Patel,Dariya,spotify:track:6pvpFQ2jaI6oXAswo3GSUW,,,,trackdone,trackdone,False,False,False,1675418625,False
2023-02-03T10:10:01Z,31k4xbqhsw7unisqoe62lohjknma,ios,158447,IN,49.37.89.198,unknown,Alfaazo,Mitraz,Alfaazo,spotify:track:6KvXpACADAz73IPrCgXobL,,,,trackdone,trackdone,False,False,False,1675418842,False
2023-02-03T10:12:57Z,31k4xbqhsw7unisqoe62lohjknma,ios,137812,IN,49.37.89.198,unknown,Dil Mera,Vismay Patel,Dil Mera,spotify:track:0ZZT1LS2Y1CkOQqyGTb6tx,,,,trackdone,unknown,False,False,False,1675419001,False
2023-02-03T20:06:52Z,31k4xbqhsw7unisqoe62lohjknma,ios,181621,IN,49.37.89.198,unknown,Maine Royaan X Baarishein (Lo-Fi Mashup),Hassan Shaikh,Maine Royaan X Baarishein (Lo-Fi Mashup),spotify:track:0ChP2MWECfJMxBUIPcMVzD,,,,clickrow,trackdone,False,False,False,1675454631,False
2023-02-03T20:07:25Z,31k4xbqhsw7unisqoe62lohjknma,ios,1167,IN,49.37.89.198,unknown,Tune Jo Na Kaha,Sohan Rahman,Tune Jo Na Kaha,spotify:track:2DSl0LmykdV3VZ8myNfnYQ,,,,trackdone,backbtn,False,True,False,1675454843,False
2023-02-03T20:10:26Z,31k4xbqhsw7unisqoe62lohjknma,ios,181621,IN,49.37.89.198,unknown,Maine Royaan X Baarishein (Lo-Fi Mashup),Hassan Shaikh,Maine Royaan X Baarishein (Lo-Fi Mashup),spotify:track:0ChP2MWECfJMxBUIPcMVzD,,,,backbtn,trackdone,False,False,False,1675454846,False
2023-02-03T20:12:28Z,31k4xbqhsw7unisqoe62lohjknma,ios,121666,IN,49.37.89.198,unknown,Tune Jo Na Kaha,Sohan Rahman,Tune Jo Na Kaha,spotify:track:2DSl0LmykdV3VZ8myNfnYQ,,,,trackdone,trackdone,False,False,False,1675455027,False
2023-02-03T20:13:28Z,31k4xbqhsw7unisqoe62lohjknma,ios,60012,IN,49.37.89.198,unknown,Dekha Tenu Pehli,Kissws Drop,Dekha Tenu Pehli,spotify:track:2Oq1UhlswuAjLdNzhSZUVa,,,,trackdone,trackdone,False,False,False,1675455149,False
2023-02-03T20:15:10Z,31k4xbqhsw7unisqoe62lohjknma,ios,71041,IN,49.37.89.198,unknown,Ghalat Fehmi - Reprise Version,Mister Priyanshu,Ghalat Fehmi,spotify:track:1nBxePAXQd1327jIGr7d70,,,,trackdone,trackdone,False,False,False,1675455239,False
2023-02-03T20:16:18Z,31k4xbqhsw7unisqoe62lohjknma,ios,67999,IN,49.37.89.198,unknown,Halka Halka Suroor,Arsh Mohammed,Halka Halka Suroor,spotify:track:6NPkq2zm37C2QK8KFFCIfS,,,,trackdone,trackdone,False,False,False,1675455311,False
2023-02-03T20:17:46Z,31k4xbqhsw7unisqoe62lohjknma,ios,84617,IN,49.37.89.198,unknown,Tum Mere,Darshan Raval,Tum Mere,spotify:track:5NFwj5wQ6QyAXB2NjFIIyG,,,,trackdone,fwdbtn,False,True,False,1675455379,False
2023-02-03T20:17:47Z,31k4xbqhsw7unisqoe62lohjknma,ios,1393,IN,49.37.89.198,unknown,Kali Kali Zulfon Ke (Lo-Fi),Madhur Sharma,Kali Kali Zulfon Ke (Lo-Fi),spotify:track:7oN0Wo7sCVvXPdpxoio3JM,,,,fwdbtn,fwdbtn,False,True,False,1675455466,False
2023-02-03T20:18:43Z,31k4xbqhsw7unisqoe62lohjknma,ios,55263,IN,49.37.89.198,unknown,Tum Se Hi - Unplugged,Nitin Shukla,Tum Se Hi,spotify:track:23sBFPoo7cBcXVtySp1CVC,,,,fwdbtn,fwdbtn,False,True,False,1675455468,False
2023-02-03T20:19:06Z,31k4xbqhsw7unisqoe62lohjknma,ios,23405,IN,49.37.89.198,unknown,Har Dua Mein,AD Adarsh Gupta,Har Dua Mein,spotify:track:51UrT50BWugbbGxnZgiFsb,,,,fwdbtn,endplay,False,True,False,1675455523,False
2023-02-03T20:19:08Z,31k4xbqhsw7unisqoe62lohjknma,ios,1648,IN,49.37.89.198,unknown,Snap (Lost Stories X Kimera Recut),Lost Stories,Snap (Lost Stories X Kimera Recut),spotify:track:2hZtkrb8Ur35vsiuVwgrUZ,,,,clickrow,endplay,False,True,False,1675455547,False
2023-02-03T20:19:53Z,31k4xbqhsw7unisqoe62lohjknma,ios,44977,IN,49.37.89.198,unknown,Maine Royaan X Baarishein (Lo-Fi Mashup),Hassan Shaikh,Maine Royaan X Baarishein (Lo-Fi Mashup),spotify:track:0ChP2MWECfJMxBUIPcMVzD,,,,clickrow,endplay,False,True,False,1675455549,False
2023-02-03T20:20:17Z,31k4xbqhsw7unisqoe62lohjknma,ios,23010,IN,49.37.89.198,unknown,Waalian (Lofi Mix),Gravero,Waalian (Lofi Mix),spotify:track:29NyItj5L18Qn4QlPSeRE3,,,,clickrow,unexpected-exit-while-paused,False,False,False,1675455594,False
2023-02-04T22:26:55Z,31k4xbqhsw7unisqoe62lohjknma,ios,167811,IN,49.37.89.198,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,clickrow,endplay,False,True,False,1675549448,False
2023-02-04T22:27:16Z,31k4xbqhsw7unisqoe62lohjknma,ios,20001,IN,49.37.89.198,unknown,Main Toh Chala,Vismay Patel,Main Toh Chala,spotify:track:5DWEL5TPHgaLaUUh26K1Wc,,,,trackdone,backbtn,False,True,False,1675549616,False
2023-02-04T22:30:04Z,31k4xbqhsw7unisqoe62lohjknma,ios,167811,IN,49.37.89.198,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,backbtn,trackdone,False,False,False,1675549637,False
2023-02-04T22:30:17Z,31k4xbqhsw7unisqoe62lohjknma,ios,11573,IN,49.37.89.198,unknown,Main Toh Chala,Vismay Patel,Main Toh Chala,spotify:track:5DWEL5TPHgaLaUUh26K1Wc,,,,trackdone,backbtn,False,True,False,1675549804,False
2023-02-04T22:33:31Z,31k4xbqhsw7unisqoe62lohjknma,ios,167811,IN,49.37.89.198,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,trackdone,trackdone,False,False,False,1675549843,False
2023-02-04T22:38:30Z,31k4xbqhsw7unisqoe62lohjknma,ios,171004,IN,49.37.89.198,unknown,Main Toh Chala,Vismay Patel,Main Toh Chala,spotify:track:5DWEL5TPHgaLaUUh26K1Wc,,,,trackdone,unexpected-exit-while-paused,False,False,False,1675550012,False
2023-02-05T12:17:40Z,31k4xbqhsw7unisqoe62lohjknma,ios,151189,IN,49.37.89.198,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,backbtn,logout,False,False,False,1675579938,False
2023-02-05T15:21:22Z,31k4xbqhsw7unisqoe62lohjknma,ios,167811,IN,49.37.89.198,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,clickrow,trackdone,False,False,False,1675610315,False
2023-02-05T15:21:54Z,31k4xbqhsw7unisqoe62lohjknma,ios,580,IN,49.37.89.198,unknown,Main Toh Chala,Vismay Patel,Main Toh Chala,spotify:track:5DWEL5TPHgaLaUUh26K1Wc,,,,trackdone,backbtn,False,True,False,1675610512,False
2023-02-05T15:24:41Z,31k4xbqhsw7unisqoe62lohjknma,ios,167811,IN,49.37.89.198,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,backbtn,trackdone,False,False,False,1675610514,False
2023-02-05T15:27:16Z,31k4xbqhsw7unisqoe62lohjknma,ios,153522,IN,49.37.89.198,unknown,Main Toh Chala,Vismay Patel,Main Toh Chala,spotify:track:5DWEL5TPHgaLaUUh26K1Wc,,,,trackdone,backbtn,False,True,False,1675610682,False
2023-02-05T21:38:56Z,31k4xbqhsw7unisqoe62lohjknma,ios,269401,IN,49.37.89.198,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,backbtn,trackdone,False,False,False,1675610837,False
2023-02-05T21:42:15Z,31k4xbqhsw7unisqoe62lohjknma,ios,167811,IN,49.37.89.198,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,trackdone,endplay,False,True,False,1675633168,False
2023-02-05T21:42:51Z,31k4xbqhsw7unisqoe62lohjknma,ios,6116,IN,49.37.89.198,unknown,Main Toh Chala,Vismay Patel,Main Toh Chala,spotify:track:5DWEL5TPHgaLaUUh26K1Wc,,,,trackdone,endplay,False,True,False,1675633337,False
2023-02-05T21:44:35Z,31k4xbqhsw7unisqoe62lohjknma,ios,104814,IN,49.37.89.198,unknown,Parinda,Amaal Mallik,Saina,spotify:track:6ch3ZlVi5Ca6kBsMQqKnUv,,,,clickrow,endplay,False,True,False,1675633371,False
2023-02-05T21:44:55Z,31k4xbqhsw7unisqoe62lohjknma,ios,18181,IN,49.37.89.198,unknown,Jame Raho,Vishal Dadlani,Taare Zameen Par,spotify:track:0zOiF5Cs58PST28uE7gsGf,,,,clickrow,endplay,False,True,False,1675633477,False
2023-02-06T07:09:07Z,31k4xbqhsw7unisqoe62lohjknma,ios,130403,IN,49.37.89.198,unknown,Behe Chala,Yasser Desai,Uri - The Surgical Strike,spotify:track:5we8idYGViC40kjeHejRog,,,,clickrow,endplay,False,True,False,1675633495,False
2023-02-06T07:10:11Z,31k4xbqhsw7unisqoe62lohjknma,ios,63914,IN,49.37.89.198,unknown,Aashayein,KK,Iqbal,spotify:track:0d54B7VI12WOMK8AoIWllf,,,,clickrow,endplay,False,True,False,1675667347,False
2023-02-06T07:13:42Z,31k4xbqhsw7unisqoe62lohjknma,ios,170088,IN,49.37.89.198,unknown,"Ek Zindagi (From ""Angrezi Medium"")",Taniskaa Sanghvi,"Ek Zindagi (From ""Angrezi Medium"")",spotify:track:6shPaz0rzOAGatiY6X6zLQ,,,,trackdone,endplay,False,True,False,1675667453,False
2023-02-06T07:16:38Z,31k4xbqhsw7unisqoe62lohjknma,ios,174545,IN,49.37.89.198,unknown,Pal Behta Jaaye,Vismay Patel,Pal Behta Jaaye,spotify:track:0fIbPMXnTdyuW2UirA9mWQ,,,,trackdone,trackdone,False,False,False,1675667624,False
2023-02-06T07:19:38Z,31k4xbqhsw7unisqoe62lohjknma,ios,180170,IN,49.37.89.198,unknown,Falsafa,Tanzeel Khan,Dastaan,spotify:track:5Kp1rDbVSa1ZS1nbCeB67J,,,,trackdone,trackdone,False,False,False,1675667798,False
2023-02-06T07:20:51Z,31k4xbqhsw7unisqoe62lohjknma,ios,71670,IN,49.37.89.198,unknown,Kache Dhaage,Harshvardhan Singh,Please Find Attached - Season 2 (A Dice Original Series),spotify:track:1hxhR6L5DiNu4jjfjtDNmB,,,,trackdone,trackdone,False,False,False,1675667979,False
2023-02-06T07:23:39Z,31k4xbqhsw7unisqoe62lohjknma,ios,167811,IN,49.37.89.198,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,trackdone,trackdone,False,False,False,1675668051,False
2023-02-06T07:26:38Z,31k4xbqhsw7unisqoe62lohjknma,ios,178955,IN,49.37.89.198,unknown,Pappi Jhappi,Meet Bros.,Pappi Jhappi,spotify:track:5tMipBSvSMeppvepjQnbex,,,,trackdone,trackdone,False,False,False,1675668220,False
2023-02-06T07:29:20Z,31k4xbqhsw7unisqoe62lohjknma,ios,161041,IN,49.37.89.198,unknown,Malang Sajna,Sachet Tandon,Malang Sajna,spotify:track:73K33p4Vyz9koXGqmL5eFs,,,,trackdone,trackdone,False,False,False,1675668399,False
2023-02-06T07:32:35Z,31k4xbqhsw7unisqoe62lohjknma,ios,194653,IN,49.37.89.198,unknown,Maan Meri Jaan,King,Champagne Talk,spotify:track:1418IuVKQPTYqt7QNJ9RXN,,,,trackdone,trackdone,False,False,False,1675668560,False
2023-02-06T08:49:43Z,31k4xbqhsw7unisqoe62lohjknma,ios,182790,IN,49.37.89.198,unknown,Baarish Lete Aana,Darshan Raval,Baarish Lete Aana,spotify:track:6Oq4lIhSSYdA6WuXU9sPeG,,,,trackdone,logout,False,False,False,1675668756,False
2023-02-06T12:57:39Z,31k4xbqhsw7unisqoe62lohjknma,ios,328046,IN,49.37.89.198,unknown,Parbona,Arijit Singh,Borbaad (Original Motion Picture Soundtrack),spotify:track:2lNC2ISOfKgvHiwp1T9sAh,,,,clickrow,trackdone,False,False,False,1675687930,False
2023-02-06T13:01:15Z,31k4xbqhsw7unisqoe62lohjknma,ios,184666,IN,49.37.89.198,unknown,"Bandeya (feat. Arijit Singh) - From ""Dil Juunglee""",Shaarib Toshi,Bandeya (feat. Arijit Singh),spotify:track:6gwnKOvdBKkTU4CQ7KpIAu,,,,trackdone,trackdone,False,False,False,1675688290,False
2023-02-06T13:02:01Z,31k4xbqhsw7unisqoe62lohjknma,ios,45135,IN,49.37.89.198,unknown,Likhi na ar toke niye kobita,Shitom Ahmed,Likhi na ar toke niye kobita,spotify:track:0VwuDOPLuA6F8k5SW5H4pM,,,,trackdone,fwdbtn,False,True,False,1675688476,False
2023-02-06T13:02:04Z,31k4xbqhsw7unisqoe62lohjknma,ios,2809,IN,49.37.89.198,unknown,Ami Chini Go Chini Tomare,Raj Barman,Ami Chini Go Chini Tomare,spotify:track:3kG0hmb0RhJpyXBAiBBVqr,,,,fwdbtn,fwdbtn,False,True,False,1675688522,False
2023-02-06T13:02:08Z,31k4xbqhsw7unisqoe62lohjknma,ios,3529,IN,49.37.89.198,unknown,Chondo,Shiekh Sadi,Chondo,spotify:track:2GBV4iTCMtn9cWxFup795r,,,,fwdbtn,fwdbtn,False,True,False,1675688525,False
2023-02-06T13:02:11Z,31k4xbqhsw7unisqoe62lohjknma,ios,3088,IN,49.37.89.198,unknown,"Tu Har Lamha (From ""Khamoshiyan"")",Bobby-Imran,"Tu Har Lamha (From ""Khamoshiyan"")",spotify:track:13tg1zpSfWyFQbv09a9LPD,,,,fwdbtn,fwdbtn,False,True,False,1675688529,False
2023-02-06T13:02:14Z,31k4xbqhsw7unisqoe62lohjknma,ios,2345,IN,49.37.89.198,unknown,Utshorgo,Kamrul Islam Shrijon,Utshorgo,spotify:track:2PUgK2wnANuU453fpoF2k1,,,,fwdbtn,fwdbtn,False,True,False,1675688532,False
2023-02-06T13:02:28Z,31k4xbqhsw7unisqoe62lohjknma,ios,13699,IN,49.37.89.198,unknown,Anuvuti,Sahil Sanjan,Anuvuti,spotify:track:1AQTLFo7dO3Cpa65NVsKtp,,,,fwdbtn,endplay,False,True,False,1675688535,False
2023-02-06T13:05:29Z,31k4xbqhsw7unisqoe62lohjknma,ios,181621,IN,49.37.89.198,unknown,Maine Royaan X Baarishein (Lo-Fi Mashup),Hassan Shaikh,Maine Royaan X Baarishein (Lo-Fi Mashup),spotify:track:0ChP2MWECfJMxBUIPcMVzD,,,,clickrow,endplay,False,True,False,1675688549,False
2023-02-06T13:07:31Z,31k4xbqhsw7unisqoe62lohjknma,ios,121666,IN,49.37.89.198,unknown,Tune Jo Na Kaha,Sohan Rahman,Tune Jo Na Kaha,spotify:track:2DSl0LmykdV3VZ8myNfnYQ,,,,trackdone,trackdone,False,False,False,1675688730,False
2023-02-06T13:08:06Z,31k4xbqhsw7unisqoe62lohjknma,ios,33236,IN,49.37.89.198,unknown,Tere Laag,Ajit Kale,Tere Laag,spotify:track:2IxYQI0HGbncscFAzz0ZcY,,,,trackdone,fwdbtn,False,True,False,1675688852,False
2023-02-06T13:08:48Z,31k4xbqhsw7unisqoe62lohjknma,ios,11877,IN,49.37.89.198,unknown,Changes,Aksh Baghla,Changes,spotify:track:4p5gX4MeRTpzi3kI8tH2LF,,,,trackdone,fwdbtn,False,True,False,1675688916,False
2023-02-06T13:08:50Z,31k4xbqhsw7unisqoe62lohjknma,ios,1764,IN,49.37.89.198,unknown,Ghalat Fehmi - Reprise Version,Mister Priyanshu,Ghalat Fehmi,spotify:track:1nBxePAXQd1327jIGr7d70,,,,fwdbtn,fwdbtn,False,True,False,1675688929,False
2023-02-06T13:08:52Z,31k4xbqhsw7unisqoe62lohjknma,ios,1416,IN,49.37.89.198,unknown,Tera chehra unplugged,Nitin Shukla,Tera chehra unplugged,spotify:track:5Gdm9IjDFObVuuznJ65OP2,,,,fwdbtn,fwdbtn,False,True,False,1675688931,False
2023-02-06T13:08:54Z,31k4xbqhsw7unisqoe62lohjknma,ios,1834,IN,49.37.89.198,unknown,Sun Bhi Le - Lofi Mix,Arijit Singh,Sun Bhi Le - Lofi Mix,spotify:track:1bCKKt2TrqGoGPZLPDGte6,,,,fwdbtn,fwdbtn,False,True,False,1675688933,False
2023-02-06T13:08:58Z,31k4xbqhsw7unisqoe62lohjknma,ios,4481,IN,49.37.89.198,unknown,Dekha Tenu Pehli,Kissws Drop,Dekha Tenu Pehli,spotify:track:2Oq1UhlswuAjLdNzhSZUVa,,,,fwdbtn,fwdbtn,False,True,False,1675688935,False
2023-02-06T13:09:03Z,31k4xbqhsw7unisqoe62lohjknma,ios,3808,IN,49.37.89.198,unknown,Tum Kyu Chale Aate Ho - Unplugged,Prashant Katheriya,Tum Kyu Chale Aate Ho,spotify:track:4z1QxSGuqbynvY8M6F7Gjf,,,,fwdbtn,fwdbtn,False,True,False,1675688940,False
2023-02-06T13:10:06Z,31k4xbqhsw7unisqoe62lohjknma,ios,64245,IN,49.37.89.198,unknown,Can We Stay Forever?,joyvegas,Can We Stay Forever?,spotify:track:2cnh1D3Q7GbEXzyhyrZstJ,,,,fwdbtn,trackdone,False,False,False,1675688944,False
2023-02-06T13:14:08Z,31k4xbqhsw7unisqoe62lohjknma,ios,240423,IN,49.37.89.198,unknown,Meri Jaan - Lofi,Neeti Mohan,Bollywood Lofi Beats,spotify:track:7ge3PxoD2kFHj2Po0Coiab,,,,trackdone,trackdone,False,False,False,1675689007,False
2023-02-06T13:15:07Z,31k4xbqhsw7unisqoe62lohjknma,ios,57375,IN,49.37.89.198,unknown,Tum Se Hi - Unplugged,Nitin Shukla,Tum Se Hi,spotify:track:23sBFPoo7cBcXVtySp1CVC,,,,trackdone,endplay,False,True,False,1675689248,False
2023-02-06T13:17:56Z,31k4xbqhsw7unisqoe62lohjknma,ios,170088,IN,117.99.216.100,unknown,"Ek Zindagi (From ""Angrezi Medium"")",Taniskaa Sanghvi,"Ek Zindagi (From ""Angrezi Medium"")",spotify:track:6shPaz0rzOAGatiY6X6zLQ,,,,clickrow,endplay,False,True,False,1675689307,False
2023-02-06T13:47:06Z,31k4xbqhsw7unisqoe62lohjknma,ios,161518,IN,117.99.211.100,unknown,Parbona,Arijit Singh,Borbaad (Original Motion Picture Soundtrack),spotify:track:2lNC2ISOfKgvHiwp1T9sAh,,,,clickrow,endplay,False,True,False,1675690110,False
2023-02-06T13:49:53Z,31k4xbqhsw7unisqoe62lohjknma,ios,167811,IN,117.99.211.100,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,clickrow,trackdone,False,False,False,1675691226,False
2023-02-06T13:55:27Z,31k4xbqhsw7unisqoe62lohjknma,ios,167811,IN,117.99.213.100,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,trackdone,trackdone,False,False,False,1675691393,False
2023-02-06T14:00:59Z,31k4xbqhsw7unisqoe62lohjknma,ios,167811,IN,117.99.213.100,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,trackdone,trackdone,False,False,False,1675691728,False
2023-02-06T14:03:48Z,31k4xbqhsw7unisqoe62lohjknma,ios,167811,IN,117.99.213.100,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,trackdone,trackdone,False,False,False,1675692060,False
2023-02-06T14:06:36Z,31k4xbqhsw7unisqoe62lohjknma,ios,167811,IN,117.99.213.100,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,trackdone,trackdone,False,False,False,1675692229,False
2023-02-06T14:09:25Z,31k4xbqhsw7unisqoe62lohjknma,ios,167811,IN,117.99.213.100,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,trackdone,trackdone,False,False,False,1675692397,False
2023-02-06T14:12:13Z,31k4xbqhsw7unisqoe62lohjknma,ios,167811,IN,117.99.213.100,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,trackdone,trackdone,False,False,False,1675692565,False
2023-02-06T14:14:09Z,31k4xbqhsw7unisqoe62lohjknma,ios,114378,IN,49.37.89.198,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,trackdone,unexpected-exit-while-paused,False,False,False,1675692734,False
2023-02-07T07:37:05Z,31k4xbqhsw7unisqoe62lohjknma,ios,170307,IN,49.37.89.198,unknown,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,,,,appload,trackdone,False,False,False,1675755250,False
